id,Statement,Label
22459,"IndiaÕs second spaceport to be in Tamil NaduÕs Thoothukdi, says ISRO Chief",TRUE
22460,"Modi speaks to leaders of S Asian countries, barring Imran, on New Year",TRUE
22461,"India, Pakistan exchange lists of N-installations, civilian prisoners",TRUE
22462,"Controversial BJP MLA Champion, expelled for abusing hill people, all set to return to party",TRUE
22463,Kerala Assembly passed resolution against ÔunconstitutionalÕ CAA: CM as Ravi Shankar says Ôstates canÕt decideÕ,TRUE
22464,Prakash Javadekar calls Congress ÔconfusedÕ party for raising questions over appointment of CDS,TRUE
22465,"4 astronauts identified for ÔGaganyaanÕ mission, training to start in Russia this month: ISRO",TRUE
22466,BJP to launch campaign strategy in Bengal to counter TMCÕs anti-CAA protests,TRUE
22467,ÔCDS will help India face challenges of modern warfareÕ: PM Modi congratulates General Rawat,TRUE
22468,Maharashtra Congress chief pacifies sulking MLAs left out of cabinet,TRUE
22469,Arvind Kejriwal ÔresponsibleÕ for cleanliness ranking: Hardeep Singh Puri,TRUE
22470,India will ÔstruggleÕ to achieve 5 per cent GDP growth in 2020: Top US economist,TRUE
22471,"On Bhima Koregaon anniversary, Ajit Pawar pays tribute amid tight security",TRUE
22472,2 Army soldiers killed during anti-infiltration operation in J-KÕs Nowshera,TRUE
22473,Anti-CAA protesters at DelhiÕs Shaheen Bagh ring in New Year with National Anthem,TRUE
22474,BJP examines causes for Jharkhand election defeat,TRUE
22475,"20 extra buses by BEST, 10 additional local trains on New YearÕs Eve in Mumbai",TRUE
22476,"Tourism in Assam suffered an estimated loss of Rs 1000 crore due to anti-CAA protests, says official",TRUE
22477,"2019 will be remembered for the betrayal of the peopleÕs mandate, says Ahmed Patel",TRUE
22478,"SMS services, shut for 5 months, to be restored in Kashmir from midnight",TRUE
22479,Chief of Defence Staff uniform will have all components of three servicesÕ uniforms,TRUE
22480,UPÕs Kanpur touches zero degrees while Delhi gets cold wave relief till Jan 4,TRUE
22481,Ayodhya dispute: Yogi Adityanath govt shortlists 5 sites for proposed mosque,TRUE
22482,"Jaipur: Fire at Raj hospitalÕs neonatal ward, infant injured",TRUE
22483,"Anti-CAA stir: ÔStudents can protest as long as peace not disturbedÕ, says Amarinder Singh",TRUE
22484,Jadavpur University professor alleges she was roughed up by women BJP activists,TRUE
22485,ÔNo one forced people to attend eventÕ: Goa Minister as 3 die at Sunburn Fest,TRUE
22486,Rs 124 crore assets of media group attached in bank fraud case,TRUE
22487,"ÔAuthoritarian regime of BJP govtÕ: Sharad Pawar supports Mamata in fight against CAA, NRC",TRUE
22488,"UP BJP MLA beats constable with shoes, asks supporters to force him to drink urine",TRUE
22489,"ÔEntered politics without ideologyÕ: BJPÕs swipe at Prashant Kishor, he hits back with ÔDy CM even after losingÕ",TRUE
22490,Started on Ôwrong footÕ: Manish Tewari on Chief of Defence Staff decision,TRUE
22491,General Manoj Mukund Naravane takes charge as IndiaÕs 28th Army chief,TRUE
22492,Kerala Assembly passes resolution against CAA; CM says no detention centres in state,TRUE
22493,"Without buyer, Air India might be forced to shut down in six months: Airline official",TRUE
22494,ÔOppn should show magnanimityÕ: Shiv Sena on BJP skipping Maharashtra Cabinet expansion,TRUE
22495,"General Bipin Rawat retires as Army chief, takes over as IndiaÕs first Chief of Defence Staff",TRUE
22496,Govt extends AFSPA for another 6 months in Nagaland,TRUE
22497,"6, including five children killed in Ghaziabad fire",TRUE
22498,"CBI raids 13 locations across J-K, Delhi-NCR in connection with arms licence case",TRUE
22499,55 Sikh devotees booked for violating Section 144 in UP,TRUE
22500,"Indian envoy, who rented house for Rs 15 lakh per month, recalled for financial irregularities",TRUE
22501,Hundreds of women participate in Night Walk across Kerala on Nirbhaya Day,TRUE
22502,"Ajit Pawar back as Dy CM, Aaditya gets cabinet post as Uddhav Thackeray inducts 35 ministers",TRUE
22503,ÔBJP planning to take away citizenship of legal citizensÕ: Mamata Banerjee urges to isolate party,TRUE
22504,3 die after collapsing at GoaÕs Sunburn Festival; police denies involvement of drugs,TRUE
22505,ÔCentre wonÕt tolerateÕ: HRD Minister Ramesh Pokhriyal on students leading anti-CAA protests,TRUE
22506,6 including 2 children dead as car falls into canal near Delhi due to fog,TRUE
22507,"Northern Army Commander visits forward areas in J-K, reviews security",TRUE
22508,"Maharashtra Cabinet expansion: Aaditya Thackeray, Ajit Pawar, 10 Cong MLAs to take oath",TRUE
22509,"Indian Navy bans smartphones, social media on bases, ships",TRUE
22510,"ÔVery special momentÕ, Irish PM Leo Varadkar visits ancestral village in Maharashtra",TRUE
22511,ÔIf Sonia Gandhi gives one statementÕ: Prashant Kishor questions CongÕs silence on NRC,TRUE
22512,"Dense fog envelopes Delhi affecting rail, air traffic as cold wave intensifies in north India",TRUE
22513,"77 infants die in 24 days, 10 in last 48 hours in KotaÕs JK Lone Hospital, Om Birla urges govt to act sensitively",TRUE
22514,"Yogi Adityanath doing injustice to Muslims in UP to save chair, says Akhilesh Yadav",TRUE
22515,"Mayawati slams UP policemanÕs Ôgo to PakÕ remark, demands probe",TRUE
22516,"Amit Shah lays down foundation stone of new CRPF headquarters, says 100 days leave soon for its personnel",TRUE
22517,Kiran Bedi accuses Puducherry CM of crossing line of decorum,TRUE
22518,Why students protest: How Modi govt is facing unprecedented opposition led by students,TRUE
22519,"Hemant Soren takes oath as Jharkhand Chief Minister, show of opposition unity during swearing-in ceremony",TRUE
22520,"Pejavar Mutt chief Vishwesha Teertha Swami passes away at 88; PM, other leaders pay tribute",TRUE
22521,UP government to give Rs 6000 per year to triple talaq victims,TRUE
22522,Jharkhand: Hemant Soren to take oath today amid show of strength for Opposition,TRUE
22523,"Mann ki baat: PM Modi talks about youth, poverty in last episode of 2019",TRUE
22524,IMD issues code red warning as Delhi reels under severe cold wave,TRUE
22525,DMK ÔconfusingÕ public on National Population Register: Tamil Nadu CM K Palaniswami,TRUE
22526,"Congress worker breaches Priyanka GandhiÕs security cordon in Lucknow, gets to meet her",TRUE
22527,"ÔDuryodhan, Dushashan in most dangerous tukde tukde gangÕ: Yashwant Sinha jibes at BJP",TRUE
22528,ÔBritish informersÕ questioning CongressÕ legacy: Ashok Gehlot on BJP,TRUE
22529,"ÔWonÕt allow BJP-RSS to attack culture, identity of Assam, NortheastÕ: Rahul Gandhi",TRUE
22530,Bihar: Robbers loot onions from truck after taking driver hostage,TRUE
22531,Case filed against 1000 AMU students for violence during anti-CAA protests,TRUE
22532,"Priyanka Gandhi hits out at BJP for ÔlyingÕ on CAA, slams UP govt over Meerut video",TRUE
22533,UP: Muslim community gives Rs 6 lakh for damages during anti-CAA protests,TRUE
22534,"J-K administration drops Sheikh AbdullahÕs birth anniversary, adds ÔAccession DayÕ in 2020 Holiday list",TRUE
22535,Congress leader shot dead in BiharÕs Vaishali district,TRUE
22536,"Indians, stay united: DJ Snake urges people amid CAA row",TRUE
22537,CBSE schools soon to become Ôanger-free zonesÕ,TRUE
22538,"2019 safest year for train passengers with zero deaths due to rail accidents, shows official data",TRUE
22539,"Gandhis, NCP chief Sharad Pawar to attend Hemant SorenÕs swearing-in ceremony",TRUE
22540,Akhilesh Yadav meets Guv Anandiben Patel over situation prevailing due to anti-CAA protests,TRUE
22541,ÔNot right to say all Indians are HindusÕ: BJP ally Ramdas Athawale to RSS chief,TRUE
22542,ÔStrength of country will increase only by uniting allÕ: Rahul Gandhi,TRUE
22543,Indian Air Force decommissions historical MiG-27 from Air Force,TRUE
22544,Police complaint against Arundhati Roy for her DU speech Ôurging people to lieÕ during census,TRUE
22545,"CAA protests: Hundreds march towards PM residence with hands tied, stopped by police",TRUE
22546,SIT to probe cases of violence during anti-CAA protests in UP,TRUE
22547,Internet services suspended in 21 districts of UP as cops brace for fresh anti-CAA protests,TRUE
22548,"51 Banaras Hindu University teachers issue statement condemning CAA, NRC",TRUE
22549,BJP hits out at Rahul Gandhi for his ÔliesÕ comment on PM Modi,TRUE
22550,North India will witness more cold waves till year end: IMD,TRUE
22551,"46 involved in anti-CAA protests get notice in UP, estimated property worth Rs 3 crores damaged",TRUE
22552,"2 Indian Army personnel killed, seven others injured during a bridging exercise in Pune",TRUE
22553,"Several people released from house arrest, broadband services are being restored in J-K, claims Ram Madhav",TRUE
22554,"Bengal leaders skip AB VajpayeeÕs birth anniversary event, Governor ÔhurtÕ",TRUE
22555,"ÔDonÕt play with fireÕ, West Bengal CM warns BJP over CAA, NRC",TRUE
22556,Punish Cong-led Ôtukde-tukde gangÕ for violence: Amit Shah raises poll-pitch in Delhi,TRUE
22557,"Farm loan hoardings crediting only Sena in Aurangabad; NCP, Congress upset: Report",TRUE
22558,"ÔLeading crowds to arson not leadership,Õ says Army chief on anti-CAA protests, stirs row",TRUE
22559,"ÔArundhati Roy idolises criminals like Ranga-BillaÕ: Uma Bharti hits out, Congress joins",TRUE
22560,Hemant Soren files case against Raghubar Das for ÔobjectionableÕ comments,TRUE
22561,All 130 crore Indians part of ÔHindu SamajÕ: RSS chief Mohan Bhagwat,TRUE
22562,Jharkhand results indicate AAP will sweep Delhi polls: Sanjay Singh,TRUE
22563,"Nadda chairs closed-door meeting on CAA, aims to fine-tune govtÕs stand",TRUE
22564,Rift within BJPÕs Haryana ally; JJP vice president quits over Ôsecret alliance talks in mallÕ,TRUE
22565,"Congress leader Sachin Pilot hits out at Centre over CAA, NRC",TRUE
22566,Six members of Popular Front of India arrested in connection with Friday violence,TRUE
22567,"Case against policeman, 2 others for allegedly raping a woman in Uttar Pradesh",TRUE
22568,"Puducherry Chief Minister urges President Kovind to intervene, recall Kiran Bedi",TRUE
22569,First detention centre opens in Karnataka amid anti-CAA NRC protests,TRUE
22570,Seven-coach glass-enclosed vistadome train on Kalka-Shimla route,TRUE
22571,"PM Modi, President Kovind, Amit Shah paid tribute to former PM Atal Bihari Vajpayee",TRUE
22572,"At minus 4 Srinagar records coldest night of season, Drass at minus 26, Leh minus 16",TRUE
22573,"Amidst anti-CAA protests, Pakistani woman granted Indian citizenship in J&K",TRUE
22574,Ugandan woman raped in Pune after being offered lift: Police,TRUE
22575,Plea filed in Supreme Court seeking directions to declare CAA constitutional,TRUE
22576,Govt approves Rs 6000 crore Atal Bhujal Yojana for ground water resources which will cover 8350 villages,TRUE
22577,Aides of SP leader Azam Khan arrested for involvement in anti-CAA clashes in Uttar Pradesh,TRUE
22578,Kangana RanautÕs sister to Manish Sisodia : DonÕt twist statements,TRUE
22579,"India to get its first Chief of Defence Staff, will act as Principal Military Adviser to Defence Minister",TRUE
22580,"Cabinet nod for updating NPR; no document required for proof, says Govt",TRUE
22581,"Rahul, Priyanka Gandhi stopped from entering Meerut by UP Police, return to Delhi",TRUE
22582,Statewide awareness campaign about CAA to be held by Goa BJP,TRUE
22583,"From daily wage worker to billionaire, everyone pays taxes: Sisodia on KanganaÕs taxpayersÕ remark",TRUE
22584,Anti-CAA protests: Protesters march to Jantar Mantar; Mamata holds massive rally in Kolkata,TRUE
22585,"Actress-Activist Sadaf Jafar denied bail, Congress leaders meet her in jail",TRUE
22586,Bengal Governor says Mamata govt has Ôput education in captivityÕ as students block his car,TRUE
22587,"IAS aspirant killed in CAA protests in Bijnor, UP police admits to firing",TRUE
22588,Jharkhand win ÔspecialÕ: Sonia Gandhi thanks people for defeating BJPÕs Ôdivisive agendaÕ,TRUE
22589,Congresswoman Pramila Jayapal was included in Jaishankar meet without approval: Report,TRUE
22590,International Monetary Fund calls for ÔurgentÕ action by India on economic slowdown,TRUE
22591,Daryaganj violence: Delhi court extends judicial custody of 15 people by two weeks,TRUE
22592,Delhi govt announces Rs 10 lakh compensation to Kirari fire victimsÕ kin,TRUE
22593,"Indian-Americans protest against CAA, NRC in front of Mahatma Gandhi statue in Washington",TRUE
22594,JP Nadda leads mega BJP rally in Kolkata in support of Citizenship Act,TRUE
22595,"Delhi MetroÕs Blue Line slowdowns since Monday morning, DMRC cites technical glitch",TRUE
22596,"Jammu-Srinagar highway opens after 42 hours of jam, no fresh movement to allow exit of stranded commuters",TRUE
22597,"MK Stalin leads mega protest rally against CAA in Chennai, P Chidambaram joins",TRUE
22598,"Jharkhand voted over inflation, local issues, rejected BJPÕs narrative of CAA, Article 370: Congress",TRUE
22599,CAA protests: Students demanding Yogi AdityanathÕs resignation over UP crackdown detained,TRUE
22600,"ÔBJP will form govt again,Õ says Jharkhand CM even as leads show BJP trail",TRUE
22601,Jharkhand Election Results 2019: Counting For 81 Jharkhand Assembly Seats Tomorrow,TRUE
22602,"CAA not against Indian Muslims, Congress spreading misinformation, says Nitin Gadkari",TRUE
22603,"Modi-Shah duo has destroyed youthÕs future, canÕt face anger, says Rahul Gandhi",TRUE
22604,TMC delegation ÔdetainedÕ at Lucknow airport as it came to meet families of those killed in anti-CAA protests,TRUE
22605,Anti-CAA protests: Curfew relaxed in Shillong in view of Christmas celebrations,TRUE
22606,"PM Modi bats for Ôunity in diversityÕ in Delhi, says CAA has nothing to do with Indian Muslims",TRUE
22607,Arrest warrant against Shashi Tharoor for his 30 years old ÔGreat Indian NovelÕ,TRUE
22608,CAA protests in India ÔworrisomeÕ says neighbouring Bangladesh,TRUE
22609,Hyderabad vet rape case: AIIMS forms team for second autopsy of 4 accused killed in encounter,TRUE
22610,Press Association condemns ÔattackÕ on journalists during CAA protests,TRUE
22611,Jamia University requests judicial inquiry over violence in campus,TRUE
22612,"Thackeray announces loan waiver of upto Rs 2 lakh for farmers, to cost 40k crore to state exchequer",TRUE
22613,"Protests turn violent in Kanpur again, vehicle set on fire, internet suspended",TRUE
22614,"Mumbai police raids a posh spa, rescues nine women from prostitution racket",TRUE
22615,CBI court sentences death penalty to Ranchi rape-murder accused,TRUE
22616,A wise government would withdraw Act: Ramachandra Guha,TRUE
22617,"15-year-old Tripura girl kidnapped, raped, dumped",TRUE
22618,"Rajasthan: 70-year-old, his accomplice get life term for raping minor in Kota",TRUE
22619,Hyderabad encounter case: Telangana HC orders second autopsy of four accused,TRUE
22620,"Anti-CAA protests: Bandh called by RJD rocks Bihar; rail, road traffic disrupted",TRUE
22621,"Biting cold persist in Punjab, Haryana; Bathinda coldest at 5.6 degrees",TRUE
