id,Statement,Label
13393,"No, Banks Will Not Be Shut For The First 6 Days In September",Fake
13394,"Received IT Refund Message? Watch Out, It Could Be Fake",Fake
13395,This Sourav Ganguly Fake Instagram Account Had Over 51K Followers,Fake
13396,Assam NRC Row: All You Need To Know,Fake
13397,"CNBCTV18 Tweets Incorrect Assam Demographic Data, Deletes Later",Fake
13398,Fake: Photos Of A Minor Killed In A Road Accident Shared As That Of A...,Fake
13399,Did Vijay Mallya Donate Rs 35 Crore To BJP Before Leaving India?,Fake
13400,96% Of Rape Accused Are Muslims': Postcard Founder Spreads Fake News,Fake
13401,â€˜No Big Communal Riotâ€™ In Last 4 Years: BJP Minister. Fact: 389 Dead...,Fake
13402,"No, This Video Does Not Show How Artificial Colour Is Added To Peas",Fake
13403,Wrong Image Being Shared As That Of Army Jawan Aurangzeb Killed In...,Fake
13404,Rahul Gandhi's Fuzzy History Of Coca-Cola's Origin & Founder,Fake
13405,Fake News Alert: Viral Video Claiming Man Catches Fire In Dubai Mall...,Fake
13406,Video Claiming Christian Missionaries Burnt Indian Flag & Hindu Idol...,Fake
13407,From Paresh Rawal Sharing A Fake Pic To Fake Messages On The Nipah...,Fake
13408,Karnataka DGP Not Transferred': State Govt Refute Viral Media Reports,Fake
13409,Paresh Rawal Does It Again; Shares Photoshopped Tweet Of Rahul Gandhi...,Fake
13410,"No, This Picture Of Narendra Modi's Mother Hiraben Is Not Photoshopped ...",Fake
13411,"No, Karnataka CM Siddaramaiah Did Not Fly To Pakistan For A One Day...",Fake
13412,Are Indian Airports Unfriendly To Nursing Mothers? A FactCheck,Fake
13413,Did RSS Chief Really Insult The Indian Army?,Fake
13414,Audio: What Did Goa CM Manohar Parrikar Say About Girls Drinking Beer?,Fake
13415,BJP Twitter Handle Not In Sync With PM Modi On NPA Numbers,Fake
13416,Behind The Image: Pics Of A Doctor Speaking Through A Curtain To Group ...,Fake
13417,National Anthem Row: Republic TV Uses North Korea Military Pic; Gets...,Fake
13418,Fake News Outlook For 2018: Winter Is Here,Fake
13419,Gujarat Election: In 28 Seats NOTA Exceeded Winning Margin,Fake
13420,Taslima Nasreen Tweets Photoshopped Pic Turning Water Into Alcohol,Fake
13421,"Fact Vs Fiction: Fake News About UP Police, Fake News About 2000-Rupee ...",Fake
13422,"Kanhaiya Kumar Converts To Islam? No, Doctored Video Revived",Fake
13423,"No, Woman In The Video Is Not PM Modi's Mother Hiraben Modi",Fake
13424,Disturbing Video Of Woman Torturing Twins In Saudi Arabia Revived In...,Fake
13425,Fake Phase 1 Exit Poll Graphic Predicts Congress In The Lead,Fake
13426,Fact Check: Photo Of School Children Hanging From Wire Bridge Is Not...,Fake
13427,Did US Army Band Play 'Jana Gana Mana' On August 15 To Mark India's 74th Independence Day?,Fake
13428,Fact Check: ISIS Trying To Hack Your WhatsApp Display Picture?,Fake
13429,Fact Check: Video Of Jog Falls In Karnataka Shared As Bhedaghat...,Fake
13430,Fact Check: Video Of A Truck Crashing Into A Helicopter In Brazil...,Fake
13431,Fact Check: Did Russian University Complete Clinical Trials Of...,Fake
13432,Fact Check: First Dose Of COVAXIN Administered On Bharat Biotech Vice...,Fake
13433,Fact Check: Old Video Shared As Pak-Chinese Soldiers Celebrating After ...,Fake
13434,Fact Check: Did Leaders Around The Globe Tweet In Support Of India...,Fake
13435,Fact Check: Video Shows Shoulder Press Machine In Park Swinging On Its ...,Fake
13436,Fact Check: Did A Swarm Of Blackbirds Recently Launch An Attack In...,Fake
13437,Fact Check: Video From Pakistan Falsely Shared As People Violating...,Fake
13438,Fact Check: Did Group Of Men Heckle Muslim Women For Buying Clothes...,Fake
13439,Fact Check: Did Air India Charge Passengers Thrice The Normal Fare For ...,Fake
13440,Fact Check: Did WHO Really Say Vegetarians Are Less Susceptible To...,Fake
13441,Fact Check: Fake Ministry Of Tourism Circular Claims Restaurants Shut...,Fake
13442,Fact Check: Image Of Croatian Hospital Evacuation After Earthquake...,Fake
13443,"Fact Check: No, PM Modi Did Not Announce Internet Shut Down",Fake
13444,Fact Check: Viral Video Of Chaos And Agitated Passengers Complaining...,Fake
13445,Fact Check: Can Dettol Kill The Novel Coronavirus?,Fake
13446,Fact check: 40 MLAs Of AAP Have Rape Allegations Against Them? Fake...,Fake
13447,"Fact Check: No, Children Are Not Being Trained In Arms In Kolkata...",Fake
13448,Fact Check: Article 35A Didn't Provide Citizenship To Pakistani...,Fake
13449,"Fact Check: No, Centre Did Not Allocate â‚¹8,500 Crores For NPR, But â‚¹3941 Crore",Fake
13450,UPA Lacked Political Will' Why ISRO Ex-Chief Comment On Mission...,Fake
13451,Fact Check: Nehru-Gandhi Family Wasn't Celebrating Birthday When ISRO...,Fake
13452,"Fact Check: No, Priyanka Gandhi Was Not Drunk At The March To India...",Fake
13453,Shehla Rashid Didn't Pocket Money Raised For Kathua & Unnao Victims'...,Fake
13454,Fact Check: From Kanhaiya Kumar Embracing Islam To 'Photo' Of Tipu...,Fake
13455,Fact Check: Image From 2013 Used To Portray Police Atrocity On Recent...,Fake
13456,Fact Check: Is Sikkim's First Airport The 100th Airport Of India As Claimed By PM Modi?,Fake
13457,Fact Check: From A Fake Picture Of Rahul Gandhi To Comparison Between Modi And Hitler,Fake
13458,Fact Check: Did Rahul Gandhi Say Congress Is A Party Of Muslims? Meeting Participants Refute Claim,Fake
13459,"HRD Ministry Could Not Give Proof That 80,000 'Ghost Teachers' Were Caught Due To Aadhaar: RTI",Fake
13460,Unnao Gang-Rape: CBI Denies Confirming Charges Against Rape-Accused BJP MLA,Fake
13461,Fact Check: Fake Claim On 120 Crore Cash Seized From BJP Worker In Karnataka,Fake
13462,Fact-Check: Fake Image Of Pakistani PM Being Strip-Searched At US Airport,Fake
13463,"Image Of The Youth Shared By India TV, Journalist Kanchan Gupta Is Not Of A Boy Named 'Abdul Jamal...",Fake
13464,"â€œPure, Utter Rubbish,â€ Says Raghuram Rajan About Fake Quote On PNB",Fake
13465,Paresh Rawal Tweet Exposes Partyâ€™s Social Media Tactic: Shares Google Doc To Trend #JhoothiCongress,Fake
13466,"Spreading Hatred In The Name Of Celebrities: Farhan Akhtar, Swara...",Fake
13467,Fake News Alert: AICTE Has Not Issued Any Circular Scrapping The 75%...,Fake
13468,PM Modi Not Wrong In Claiming Credit For Relaxing Rules For Muslim Women Traveling For Hajj,Fake
13469,The Fake Story Behind A Real Photo: The Real-Life Consequences Of Fake ...,Fake
13470,"The Recent Ratan Tata â€“ JNU Issue Shows How We Failed As Social Media Users, Once Again",Fake
13471,"No, this is not a photo of an Indian National Congress supporter being humiliated for an anti-PM Modi remark.No, this is not a real photo of a Indian Communist Party politician campaigning with an image of a Kashmiri separatist leader",Fake
13472,"No, this video does not show riots breaking out in an Indian state after a Congress Party election victory.No, this video does not show people celebrating Indian National Congress leader Rahul Gandhi’s election victory",Fake
13473,"No, this is not a live video of heavy Pakistan shelling on the Indian border.No, this is not a video of Indian war planes striking targets in Pakistan",Fake
13474,"No, this is not a photo of Indian Prime Minister Narendra Modi at the 2019 Kumbh Mela festival.No, these photos do not show a pothole on an Indian expressway inaugurated by Indian Prime Minister Narendra Modi in 2018",Fake
13475,"This photo has been doctored to include an image of India's first law minister on a UK bus.No, this is not a real photo showing India Prime Minister Narendra Modi's mother with an image of a rival politician hanging on her wall",Fake
13476,"This video shows a mock funeral procession during an anti-citizenship law protest in India in 2019.This video shows a 2018 funeral procession for Kashmiri militants, not a protest in 2019",Fake
13477,Wrong dead poet? Top Indian politician's condolence tweet has been doctored.Fact Check: Image of gold smuggling accused at wedding of Kerala CM's daughter is morphed,Fake
13478,This video actually shows a musical performance in Spain in 2018.This video shows a crowd at a store opening in Saudi Arabia in 2019,Fake
13479,This photo has circulated in reports since 2015 about a performance artist in Sri Lanka.This photo has circulated in reports since 2012 about an Indian Army banner in Ladakh,Fake
13480,Old photos of unrelated aircrafts are used to claim Rafale fighter jet crashed during training in India in September 2020.Old Crash Photos Shared As IAF Fighter Jet Shot Down By Pakistan,Fake
13481,Indian health authority refutes hoax report of coronavirus case in Uttar Pradesh district.Indian health authorities dismiss hoax report of novel coronavirus case in east Indian state,Fake
13482,This video shows workmen uncovering a bat-infested roof in the US state of Florida in 2011.Bat-Infested roof video from Florida viral as China’s source for Coronavirus.,Fake
13483,"No, this is not a photo of a Muslim woman holding a placard in support of Indian Prime Minister Narendra Modi.No, this is not a photo of Indian Prime Minister Narendra Modi with a highly paid makeup artist",Fake
13484,"No, this is not a video of cash seized at Indian politicians’ homes -- it’s an art installation.No, this is not a video of armed police intercepting real terrorists at a temple in India",Fake
13485,"No, this is not a photo of a man who tried to vote in the 2019 Indian elections while impersonating a Muslim woman.No, this is not a photo of an Indian National Congress supporter being humiliated for an anti-PM Modi remark",Fake
13486,"No, this video does not show a Kuwaiti singer demanding the construction of a Hindu temple in India.No, this video does not show Muslims singing a Hindu song at a mosque in Dubai",Fake
13487,This image has been digitally manipulated to show a Hindu God on a Times Square billboard.Fact Check: Truth behind the viral video of Hindu girl set ablaze in Madhya Pradesh,Fake
13488,"No, this video does not show an Indian National Congress politician’s trousers falling down while he gives a speech.No, this photo does not show an Indian political activist making a speech in front of a map showing Indian states redrawn as part of Pakistan",Fake
13489,The image has been digitally manipulated from a photo of a Mahatma Gandhi statue.Image Of Indian Flags Being Burnt Viral With A False Narrative,Fake
13490,"No, this is not a real photo showing India Prime Minister Narendra Modi's mother with an image of a rival politician hanging on her wall.No, this is not a photo of a Muslim woman holding a placard in support of Indian Prime Minister Narendra Modi",Fake
13491,"Kashmir separatist leader Yasin Malik is not dead, his lawyer says.Man Who Slapped Hardik Patel Is Not An Aide Of Rahul Gandhi",Fake
13492,"No, this video does not show supporters of India’s ruling party celebrating in the UK when exit poll results were revealed.No, this video does not show India’s ruling party preventing Muslims from voting",Fake
13493,"No, these photos do not show violence at a Muslim festival in Indian-administered Kashmir.No, these photos do not show attacks on Hindus by Muslims in the Indian state of West Bengal in 2019",Fake
13494,This footage has circulated in reports about unattended bodies at a hospital in south India in 2013.This photo has circulated in reports since 2018 about an incident in the north Indian state of Bihar,Fake
13495,"No, this photo shows actor Amitabh Bachchan greeting a former Indian state government chief.No, this video does not show Indian Prime Minister Narendra Modi walking to file his election nomination",Fake
13496,"No, the head of India’s opposition Congress party did not promise to provide farmland on the moon.No, these photos do not show Pakistan’s national flag on the streets of an Indian city to celebrate the election of a new mayor",Fake
13497,This footage shows Indian soldiers celebrating Ganesh Chaturthi in the Shingo River Valley in September 2019.This video of 2017 Muharram procession is being showcased as the current situation of Kashmir,Fake
13498,"No, this is not a photo of Indian Prime Minister Narendra Modi touching opposition Congress party leader Sonia Gandhi’s feet.No, this video does not show India’s opposition Congress party workers burning an effigy of Prime Minister Narendra Modi",Fake
13499,This video of Boris Johnson has circulated in media reports since August 2018.This video has circulated online since 2017 in reports about a military operation in Kashmir,Fake
13500,The video actually shows US military helicopters flying over a lake in the US state of Arizona.This photo actually shows an Indian Air Force chopper that crashed in the state of Uttarakhand in 2018,Fake
13501,The footage of Syed Ali Shah Geelani is actually from April 2018.This is a photo of Shah Rukh Khan in London in 2012 -- police deny Khan was ever arrested,Fake
13502,"No, this is not a real picture of Indian film stars wearing scarves promoting India’s ruling party.No, this is not a photo of an Indian ruling party candidate dressed like the monkey god Hanuman",Fake
13503,"No, this is not footage of Cyclone Fani in the Bay of Bengal.An Old video from 2018 is being shared as recent footage of damage caused by cyclone Amphan in West Bengal.",Fake
13504,"No, this video does not show a Pakistan national flag waved at an Indian National Congress party rally.No, this photo does not show a rally for India’s ruling party",Fake
13505,"No, these photos do not show workers from the All India Trinamool Congress demolishing a statue of a scholar in Kolkata in 2019.No, these photos do not show attacks on Hindus by Muslims in the Indian state of West Bengal in 2019",Fake
13506,"No, this photo does not show an Indian political activist making a speech in front of a map showing Indian states redrawn as part of Pakistan.No, this is not a real photo of India’s main opposition leader with a black eye",Fake
13507,"No, this is not a video of the Pakistan national flag being waved at a victory procession for an Indian political party.No, this is not a video of an Indian National Congress party leader waving Pakistan’s flag",Fake
13508,"No, this is not a photo of an Indian policeman kicking a religious devotee.No, this is not a photo of an Indian politician harassing a woman",Fake
13509,"No, Indian PM Modi did not receive a jumper from FIFA’s president implying he was a cheat.Subramanian Swamy wants you to believe Nirav Modi paid Congress Rs 98 cr, but he’s wrong",Fake
13510,"No, this is not a video of a girl being burned alive in India for going to church.No, this is not a photo of people killed in a 2002 train attack in India",Fake
13511,"No, this is not a photo of Indian Air Force officers who carried out an airstrike in Pakistan’s Balakot.No, this is not a photo of the Indian Air Force pilot who carried out air strikes in Pakistan",Fake
13512,"No, this is not a video of a mock funeral held by opponents of India's prime minister to celebrate a loss for his party in state elections.No, this video does not show supporters of India’s ruling party tearing down a statue of the country’s first law minister",Fake
13513,"No, this video does not show members of an Indian Hindu nationalist group torturing Muslim women.No, this video does not show workers from India’s ruling party attacking a Muslim",Fake
13514,"No, this is not a photo of Indian tennis player Sania Mirza in Pakistan.No, This Hijab-Clad Sania Mirza Pic Is Not From Pakistan",Fake
